Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Decade (product.metafields.custom.decade),Gender (product.metafields.custom.gender),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Era (product.metafields.shopify.era),Eyewear frame color (product.metafields.shopify.eyewear-frame-color),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Lens coating (product.metafields.shopify.lens-coating),Lens color (product.metafields.shopify.lens-color),Lens polarization (product.metafields.shopify.lens-polarization),Lens type (product.metafields.shopify.lens-type),Optical frame design (product.metafields.shopify.optical-frame-design),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
optos-black-1980s-luigi-colani-designer-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_Black_1980s_Luigi_Colani_Designer_Sunglasses_right_side.jpg?v=1747465555,2,Optos Black 1980s Luigi Colani Designer Sunglasses right side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optos-black-1980s-luigi-colani-designer-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_Black_1980s_Luigi_Colani_Designer_Sunglasses_left_side.jpg?v=1747465580,3,Optos Black 1980s Luigi Colani Designer Sunglasses left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optos-black-1980s-luigi-colani-designer-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_Black_1980s_Luigi_Colani_Designer_Sunglasses_with_model.jpg?v=1747465608,4,Optos Black 1980s Luigi Colani Designer Sunglasses with model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optos-black-1980s-luigi-colani-designer-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_Black_1980s_Luigi_Colani_Designer_Sunglasses_back_side.jpg?v=1747465630,5,Optos Black 1980s Luigi Colani Designer Sunglasses back side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optos-15-1980s-luigi-colani-designer-eyeglasses,"""Optos 15"" 1980s Luigi Colani Designer Eyeglasses","<h3>""Optos 15"" 1980s Luigi Colani Designer Eyeglasses</h3>
<p>Step into the world of avant-garde fashion with ""Optos"", a rare and visionary eyewear piece by the legendary designer Luigi Colani. Crafted in Japan during the 1980s, these frames embody a fusion of futuristic aesthetics and ergonomic design, making them a coveted choice for collectors and fashion enthusiasts alike.</p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>Designer:</strong> Luigi Colani<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> Japan<br><strong></strong>
</li>
<li>
<strong>Era:</strong> 1980s<br><strong></strong>
</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Protective case and AZYR cleaning cloth</li>
</ul>
<p>A masterpiece of artisan-crafted eyewear, ""Optos"" seamlessly blends sustainable fashion with high-end luxury. Whether you're a connoisseur of bespoke vintage eyewear or seeking an exclusive designer statement, these frames are the epitome of timeless style and ethical fashion accessories.</p>",Luigi Colani,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1980S, 1980s glasses, 1980s Luigi Colani Eyeglasses, 1980s sunglasses, 1980s vintage glasses, 1980s Vintage sunglasses, black, clear, JAPAN, JAPANESE, Japanese glasses, Luigi colani, made in japan, Optos",true,Size,OS,,,,,,,,SO49,226.796185,shopify,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_15_1980s_Luigi_Colani_Designer_Eyeglasses_front_side.jpg?v=1747465759,1,Optos 15 1980s Luigi Colani Designer Eyeglasses front side,false,,,,,,,,,,,,,,1980s,Unisex,,,,,,black,,metal,glass,,,clear,,,full-frame,,,,,,,lb,,,active
optos-15-1980s-luigi-colani-designer-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_15_1980s_Luigi_Colani_Designer_Eyeglasses_left_side.jpg?v=1747465736,2,Optos 15 1980s Luigi Colani Designer Eyeglasses left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optos-15-1980s-luigi-colani-designer-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_15_1980s_Luigi_Colani_Designer_Eyeglasses_left_side_2.jpg?v=1747465886,3,Optos 15 1980s Luigi Colani Designer Eyeglasses left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optos-15-1980s-luigi-colani-designer-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Optos_15_1980s_Luigi_Colani_Designer_Eyeglasses_brand_title.jpg?v=1747465906,4,Optos 15 1980s Luigi Colani Designer Eyeglasses brand title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayonetta-1990s-dolce-gabbana-luxury-eyeglasses,"""Bayonetta"" 1990s Dolce & Gabbana Frames","<h3>""Bayonetta"" 1990s Dolce &amp; Gabbana Luxury Eyeglasses</h3>
<p>Introducing ""Bayonetta,"" a stunning pair of 1990s D&amp;G rectangle eyeglasses that embody bold elegance and high-fashion aesthetics. Crafted in Italy, these vintage frames offer a sleek and sophisticated look, making them a must-have for luxury eyewear enthusiasts. Perfectly blending timeless design with contemporary appeal, these sunglasses are an iconic statement piece.</p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>Designer:</strong> D&amp;G<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> Italy<br><strong></strong>
</li>
<li>
<strong>Era:</strong> 1990s<br><strong></strong>
</li>
<li>
<strong>Model:</strong> Bayonetta<br><strong></strong>
</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Protective case and AZYR cleaning cloth</li>
</ul>
<p>A perfect addition to any eyewear collection, ""Bayonetta"" showcases artisan-crafted excellence and exclusive design. Elevate your style with this bespoke vintage eyewear, a true testament to sustainable fashion and timeless luxury.</p>",Dolce & Gabbana,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1990s, 1990s Dolce & Gabbana Frames, 1990s glasses, 1990s sunglasses, 1990s vintage glasses, bayonetta, black, D&G, Dolce & Gabbana, eyeglasses, italy, luxury sunglasses, made in Italy, vintage frames",true,Size,OS,,,,,,,,SO45,226.796185,shopify,deny,manual,175.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Bayonetta_1990s_Dolce_Gabbana_Frames_front_side.jpg?v=1747466165,1,Bayonetta 1990s Dolce & Gabbana Frames front side,false,,,,,,,,,,,,,,1990s,Unisex,,,,,,black,,acetate,glass,,,clear,,,full-frame,,,,,,,lb,,,active
bayonetta-1990s-dolce-gabbana-luxury-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Bayonetta_1990s_Dolce_Gabbana_Frames_left_side.jpg?v=1747466184,2,Bayonetta 1990s Dolce & Gabbana Frames left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayonetta-1990s-dolce-gabbana-luxury-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Bayonetta_1990s_Dolce_Gabbana_Frames_left_side_2.jpg?v=1747466203,3,Bayonetta 1990s Dolce & Gabbana Frames left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayonetta-1990s-dolce-gabbana-luxury-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Bayonetta_1990s_Dolce_Gabbana_Frames_brand_title.jpg?v=1747466236,4,Bayonetta 1990s Dolce & Gabbana Frames brand title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1980s-givenchy-luxury-eyeglasses,"""Studded"" 1980s Givenchy Luxury Frames","<h3>""Vintage"" 1980s Givenchy Luxury Sunglasses</h3>
<p>Introducing this exquisite 1980s Givenchy tortoise aviator frame—an iconic blend of vintage elegance and contemporary sophistication. Crafted in Italy, these artisan-designed glasses showcase the brand’s signature high-fashion aesthetic. With a timeless aviator silhouette and rich tortoise detailing, these exclusive frames are a statement of luxury and refinement.</p>
<p><strong>Details:</strong><br></p>
<ul>
<li>
<strong>Designer:</strong> Givenchy<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> Italy<br><strong></strong>
</li>
<li>
<strong>Era:</strong> 1980s<br><strong></strong>
</li>
<li>
<strong>Model:</strong> A-04 55 17 125<br><strong></strong>
</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Case and AZYR cleaning cloth</li>
</ul>
<p>Perfect for collectors and fashion connoisseurs, these bespoke vintage eyewear frames exude sophistication. Elevate your style with this rare piece of sustainable fashion, retrofitted for modern lenses. We can add custom lenses for you!</p>",Givenchy,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1980S, 1980s frames, 1980s Givenchy Luxury Frames, 1980s glasses, 1980s vintage glasses, A-04, aviator, eyeglasses, Givenchy, italy, Luxury Eyewear, made in Italy, tortoise, vintage, vintage glasses, vintage sunglasses",true,Size,OS,,,,,,,,SO40,226.796185,shopify,deny,manual,300.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Studded_1980s_Givenchy_Luxury_Frames_front_side.jpg?v=1747466379,1,Studded 1980s Givenchy Luxury Frames front side,false,,,,,,,,,,,,,,1980s,Unisex,,,,,,bronze; brown,,acetate,plastic,,,clear,,,full-frame,,,,,,,lb,,,active
vintage-1980s-givenchy-luxury-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Studded_1980s_Givenchy_Luxury_Frames_left_side.jpg?v=1747466397,2,Studded 1980s Givenchy Luxury Frames left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1980s-givenchy-luxury-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Studded_1980s_Givenchy_Luxury_Frames_left_side_2.jpg?v=1747466413,3,Studded 1980s Givenchy Luxury Frames left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1980s-givenchy-luxury-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Studded_1980s_Givenchy_Luxury_Frames_brand_title.jpg?v=1747466432,4,Studded 1980s Givenchy Luxury Frames brand title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1970s-opto-luxury-sunglasses,"""Vintage"" 1970s Opto Luxury Sunglasses","<h3>""Vintage"" 1970s Opto Luxury Sunglasses</h3>
<p>Step into the world of luxury eyewear with these exquisite 1970s Opto round sunglasses. Handcrafted in Italy, these bold frames embody timeless sophistication and vintage charm. Designed for fashion-forward individuals, they feature a striking black frame paired with vibrant yellow lenses, making them a true statement piece.</p>
<p>Perfect for collectors and style enthusiasts, these exclusive, artisan-crafted glasses are a must-have for those who appreciate sustainable fashion and bespoke vintage eyewear. Elevate your look with a rare piece of eyewear history.</p>
<p><strong>Details:</strong><br></p>
<ul>
<li>
<strong>Designer:</strong> Opto<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> Italy<br><strong></strong>
</li>
<li>
<strong>Era: </strong>1970s<br><strong></strong>
</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Protective case and AZYR cleaning cloth</li>
</ul>
<p>Experience the allure of Italian craftsmanship with these limited-edition frames. Ethically made and retrofitted for modern lenses, they offer both sustainability and high-fashion appeal.</p>",Opto,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"1970S, 1970s glasses, 1970s Opto Luxury Sunglasses, 1970s vintage sunglasses, black, italy, made in Italy, Opto, round, sunglasses, vintage glasses, vintage sunglasses, yellow",true,Size,OS,,,,,,,,SO17,226.796185,shopify,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_1970s_Opto_Luxury_Sunglasses_front_side.jpg?v=1747466527,1,Vintage 1970s Opto Luxury Sunglasses front side,false,,,,,,,,,,,,,,1970s,Unisex,,,adults,black; yellow,,black,oval,plastic,glass,,,yellow,,,full-frame,unisex,,,,,,lb,,,active
vintage-1970s-opto-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_1970s_Opto_Luxury_Sunglasses_left_side.jpg?v=1747466544,2,Vintage 1970s Opto Luxury Sunglasses left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1970s-opto-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_1970s_Opto_Luxury_Sunglasses_left_side_2.jpg?v=1747466584,3,Vintage 1970s Opto Luxury Sunglasses left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1970s-opto-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_1970s_Opto_Luxury_Sunglasses_in_side.jpg?v=1747466605,4,Vintage 1970s Opto Luxury Sunglasses left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snakeskin-1960s-l-ervard-sunglasses,“Snakeskin” 1960s L. Ervard Sunglasses,"<h3>“Snakeskin” 1960s L. Ervard Sunglasses</h3>
<p>Step into timeless elegance with “Snakeskin,” a rare pair of L. Ervard Oval sunglasses from the 1960s. Handcrafted in France, these exclusive vintage frames exude high-fashion charm and artisan craftsmanship. Perfect for collectors and fashion connoisseurs, they seamlessly blend retro aesthetics with modern sophistication.</p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>Designer:</strong> L. Ervard<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> France<br><strong></strong>
</li>
<li>
<strong>Era: </strong>1960s<br><strong></strong>
</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Case and AZYR cleaning cloth</li>
</ul>
<p>These bespoke vintage eyewear pieces are a must-have for those who appreciate sustainable fashion and handcrafted uniqueness. Elevate your look with the luxury of “Snakeskin” and make an unforgettable statement.</p>",L. Ervard,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"1960s, 1960s glasses, 1960s sunglasses, 1960s Vintage sunglasses, france, L. Ervard, luxury sunglasses, Made in france, Snakeskin, sunglasses, vintage sunglasses",false,Size,OS,,,,,,,,SO8,0.0,shopify,deny,manual,350.00,,true,true,,,,,"",,,,false,,,,,,,,,,,,,,1960s,Unisex,,,,,,,oval,,,,,,,,,unisex,,,,,,lb,,,draft
monseuir-1980s-hilton-luxury-sunglasses,“Monseuir” 1980s Hilton Luxury Sunglasses,"<h3>“Monseuir” 1980s Hilton Luxury Sunglasses</h3>
<p>Step into timeless elegance with “Monseuir,” a sophisticated pair of Hilton sunglasses from the 1980s. Crafted in Italy, these artisan-crafted frames blend high fashion with exclusivity, making them a must-have for collectors and fashion connoisseurs. Their bold yet refined design reflects an era of luxury eyewear, offering both vintage charm and contemporary appeal.</p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>Designer:</strong> Hilton<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> Italy<br><strong></strong>
</li>
<li>
<strong>Era: </strong>1980s<br><strong></strong>
</li>
<li>
<strong>Model:</strong> 0254 00/06 53/22<br><strong></strong>
</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Case and AZYR cleaning cloth</li>
</ul>
<p>A statement of ethical fashion and sustainability, “Monseuir” embodies handcrafted uniqueness. Elevate your look with these exclusive, limited-edition frames—an essential for those who appreciate bespoke vintage eyewear.</p>",Hilton,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"1980S, 1980s glasses, 1980s Hilton Sunglasses, 1980s sunglasses, 1980s Vintage sunglasses, Hilton, italy, luxury sunglasses, made in Italy, Monseuir, sunglasses, vintage sunglasses",true,Size,OS,,,,,,,,SO3,226.796185,shopify,deny,manual,400.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Monseuir_1980s_Hilton_Luxury_Sunglasses_front_side.jpg?v=1747487645,1,Monseuir 1980s Hilton Luxury Sunglasses front side,false,,,,,,,,,,,,,,1980s,Unisex,,,adults,gold; green,,gold,aviator,metal,glass,,,green,,,,unisex,,,,,,lb,,,active
monseuir-1980s-hilton-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Monseuir_1980s_Hilton_Luxury_Sunglasses_left_side.jpg?v=1747487664,2,Monseuir 1980s Hilton Luxury Sunglasses left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monseuir-1980s-hilton-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Monseuir_1980s_Hilton_Luxury_Sunglasses_left_side_2.jpg?v=1747487679,3,Monseuir 1980s Hilton Luxury Sunglasses left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monseuir-1980s-hilton-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Monseuir_1980s_Hilton_Luxury_Sunglasses_brand_title.jpg?v=1747487700,4,Monseuir 1980s Hilton Luxury Sunglasses brand title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1960s-sun-n-fun-sunglasses,"""Far Out"" 1960s Sun n Fun Sunglasses","<h4>""Far Out"" 1960s Sun n Fun Sunglasses</h4>
<p>Introducing the Sun n Fun Wide Nose High Tortoise sunglasses, a striking blend of retro elegance and artisan craftsmanship. Made in France, these vintage frames exude timeless luxury with their bold design and superior quality. Crafted for those who appreciate high-fashion eyewear, these sunglasses embody sustainability and exclusivity.</p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>Designer:</strong> Sun n Fun<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> France<br><strong></strong>
</li>
<li>
<strong>Era: </strong>1960s</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Case and AZYR cleaning cloth</li>
</ul>
<p>A must-have for collectors and fashion enthusiasts, these handcrafted vintage sunglasses are perfect for making a statement. Elevate your style with this unique, environmentally conscious eyewear piece.</p>",Sun n Fun,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"1960s, 1960s glasses, 1960s Sun n Fun Sunglasses, 1960s sunglasses, 1960s Vintage sunglasses, france, luxury sunglasses, Made in france, Sun n Fun, sunglasses, vintage sunglasses",true,Size,OS,,,,,,,,SO27,226.796185,shopify,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Far_Out_1960s_Sun_n_Fun_Sunglasses_front_side.jpg?v=1747487783,1,Far Out 1960s Sun n Fun Sunglasses front side,false,,,,,,,,,,,,,,1960s,Unisex,,,,,,,,,,,,,,,,unisex,,,,,,lb,,,active
vintage-1960s-sun-n-fun-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Far_Out_1960s_Sun_n_Fun_Sunglasses_with_model.jpg?v=1747487806,2,Far Out 1960s Sun n Fun Sunglasses with model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1960s-sun-n-fun-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Far_Out_1960s_Sun_n_Fun_Sunglasses_brand_title.jpg?v=1747487825,3,Far Out 1960s Sun n Fun Sunglasses brand title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1960s-sun-n-fun-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Far_Out_1960s_Sun_n_Fun_Sunglasses_model_left_side.jpg?v=1747487868,4,Far Out 1960s Sun n Fun Sunglasses model left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1960s-sun-n-fun-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Far_Out_1960s_Sun_n_Fun_Sunglasses_right_side.jpg?v=1747487887,5,Far Out 1960s Sun n Fun Sunglasses right side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1960s-sun-n-fun-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Far_Out_1960s_Sun_n_Fun_Sunglasses_model_left_side_2.jpg?v=1747487926,6,Far Out 1960s Sun n Fun Sunglasses model left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-1960s-sun-n-fun-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Far_Out_1960s_Sun_n_Fun_Sunglasses_left_side.jpg?v=1747487954,7,Far Out 1960s Sun n Fun Sunglasses left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-moschino-x-persol-luxury-sunglasses,"""Vintage"" Moschino x Persol Luxury Sunglasses","<h3>""Vintage"" Moschino x Persol Luxury Sunglasses</h3>
<p>Introducing the Moschino x Persol luxury vintage rectangle sunglasses, a rare fusion of Italian craftsmanship and high-fashion elegance. These exclusive frames exemplify timeless sophistication, making them a must-have for collectors and style enthusiasts. Handcrafted in Italy, they seamlessly blend classic design with modern sensibilities, embodying sustainable fashion and ethical craftsmanship.</p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>Designer:</strong> Moschino x Persol<br><strong></strong>
</li>
<li>
<strong>Country of Origin:</strong> Italy<br><strong></strong>
</li>
<li>
<strong>Style:</strong> Rectangle<br><strong></strong>
</li>
<li>
<strong>Condition:</strong> Excellent vintage condition<br><strong></strong>
</li>
<li>
<strong>Includes:</strong> Protective case and AZYR cleaning cloth</li>
</ul>
<p>Elevate your eyewear collection with these artisan-crafted, bespoke vintage sunglasses. A perfect blend of luxury, exclusivity, and sustainability, these Moschino x Persol frames set a new standard for eco-conscious high fashion.</p>",Moschino X Persol,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"Luxury Eyewear, luxury sunglasses, Moschino, Moschino X Persol, Moschino x Persol Sunglasses, persol, rectangle, sunglasses, vintage sunglasses",true,Size,OS,,,,,,,,SO2,226.796185,shopify,deny,manual,900.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_Moschino_x_Persol_Luxury_Sunglasses_front_side.jpg?v=1747488051,1,Vintage Moschino x Persol Luxury Sunglasses front side,false,,,,,,,,,,,,,,,Unisex,,,adults,brown,,brown,rectangle,acetate,glass,,,brown,,,full-frame,unisex,,,,,,lb,,,active
vintage-moschino-x-persol-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_Moschino_x_Persol_Luxury_Sunglasses_left_side.jpg?v=1747488069,2,Vintage Moschino x Persol Luxury Sunglasses left side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-moschino-x-persol-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_Moschino_x_Persol_Luxury_Sunglasses_left_side_2.jpg?v=1747488085,3,Vintage Moschino x Persol Luxury Sunglasses left side 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-moschino-x-persol-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_Moschino_x_Persol_Luxury_Sunglasses_brand_title.jpg?v=1747488110,4,Vintage Moschino x Persol Luxury Sunglasses brand title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-moschino-x-persol-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_Moschino_x_Persol_Luxury_Sunglasses_brand_title_2.jpg?v=1747488141,5,Vintage Moschino x Persol Luxury Sunglasses brand title 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-moschino-x-persol-luxury-sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Vintage_Moschino_x_Persol_Luxury_Sunglasses_with_model.jpg?v=1747488165,6,Vintage Moschino x Persol Luxury Sunglasses with model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
